wikidata_id,instance_of,admin_unit,area,capital,coordinates,population,subdivision,flag_info,flag_image,coat_of_arms_info,coat_of_arms_image,map_image,insignia,postal_code,first_written_record,inception,abolition,partner_cities,gnd,geonames_id,openstreetmap_rel_id,openstreetmap_node_id,district_key,regional_key,label_de,label_en,label_fr,desc_de,desc_en,desc_fr,sitelink_de,sitelink_en,sitelink_fr,bundesland,type
Q3750,"Q1549591 (1959-01-01T00:00:00Z - 2009-01-01T00:00:00Z), Q253030, Q42744322, Q61747322","Q1205 (1990-10-03T00:00:00Z), Q48060 (1952-07-25T00:00:00Z - 1990-10-03T00:00:00Z), Q873634 (1920-05-01T00:00:00Z - 1952-07-25T00:00:00Z)",152.19 (2017-12-31T00:00:00Z),None,Point(12.08242 50.87818),"111535 (1971-01-01T00:00:00Z), 112835 (2000-12-31T00:00:00Z), 94859 (2017-12-31T00:00:00Z), 129037 (1990-12-31T00:00:00Z), 99262 (2010-12-31T00:00:00Z), 94152 (2019-09-30T00:00:00Z), 96011 (2015-12-31T00:00:00Z), 94492 (2014-12-31T00:00:00Z), 126792 (1981-12-31T00:00:00Z), 91368 (2021-12-31T00:00:00Z), 93634 (2022-12-31T00:00:00Z), 94847 (2023-12-31T00:00:00Z)","Q245277, Q389776, Q1274352, Q1313531, Q1366433, Q1613652, Q1708158, Q1804991, Q1824006, Q1971865, Q2202758, Q2429716, Q2450919, Q2557234",None,http://commons.wikimedia.org/wiki/Special:FilePath/Hissflagge%20Gera.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Gera.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Thuringia%20G.svg,G,"07545, 07557",None,0995-01-01T00:00:00Z,None,"Q908, Q1310, Q2090, Q2214, Q2734, Q43453, Q49268, Q83404, Q160506, Q162279, Q178385, Q504058",4020295-1,2921230,62671,240090170,16052,None,Gera,Gera,Gera,"kreisfreie Mittelstadt in Thüringen, Deutschland","town in Thuringia, Germany",ville d'Allemagne,https://de.wikipedia.org/wiki/Gera,https://en.wikipedia.org/wiki/Gera,https://fr.wikipedia.org/wiki/Gera,Thüringen,kreisfreie_stadt
Q2871,"Q1549591, Q42744322, Q707813, Q85635630",Q7924,"160.4, 160.45 (2016-01-01T00:00:00Z), 160.45 (2017-12-31T00:00:00Z)",None,Point(7.475 51.359444444),"188687 (2021-09-30T00:00:00Z), 189044 (2015-12-31T00:00:00Z), 188266 (2016-12-31T00:00:00Z), 187730 (2017-12-31T00:00:00Z), 188814 (2019-09-30T00:00:00Z), 190448 (2014-01-01T00:00:00Z), 229224 (1975-12-31T00:00:00Z), 187333 (2011-12-31T00:00:00Z), 186716 (2014-12-31T00:00:00Z), 188713 (2021-12-31T00:00:00Z), 189783 (2022-12-31T00:00:00Z), 190490 (2023-12-31T00:00:00Z)",None,None,"http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20der%20Stadt%20Hagen.svg, http://commons.wikimedia.org/wiki/Special:FilePath/Banner%20Hagen.svg",None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Hagen%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/North%20rhine%20w%20HA.svg,HA,58000–58135,None,None,None,"Q2337, Q61480, Q158064, Q165867, Q193256, Q204382, Q259893",4022917-8,3221110,1800297,None,05914,059140000000,Hagen,Hagen,Hagen,"kreisfreie Großstadt im Regierungsbezirk Arnsberg in Nordrhein-Westfalen, Deutschland",German city in North Rhine-Westphalia,ville d'Allemagne,https://de.wikipedia.org/wiki/Hagen,https://en.wikipedia.org/wiki/Hagen,https://fr.wikipedia.org/wiki/Hagen_(Rh%C3%A9nanie-du-Nord-Westphalie),Nordrhein-Westfalen,kreisfreie_stadt
Q2814,"Q1187811, Q1547289, Q1549591, Q42744322, Q61708053, Q707813","Q1206 (1990-10-03T00:00:00Z), Q1229837 (1807-01-01T00:00:00Z - 1815-01-01T00:00:00Z), Q27916627 (1945-01-01T00:00:00Z - 1952-07-25T00:00:00Z), Q48066 (1952-07-25T00:00:00Z - 1990-10-03T00:00:00Z), Q636389 (1478-01-01T00:00:00Z - 1680-01-01T00:00:00Z), Q702012 (1680-01-01T00:00:00Z - 1807-01-01T00:00:00Z), Q896664 (1815-01-01T00:00:00Z - 1945-01-01T00:00:00Z)","135.02 (2016-01-01T00:00:00Z), 135.03 (2017-12-31T00:00:00Z), 135010000",None,Point(11.969722222 51.482777777),"238005 (2016-12-31T00:00:00Z), 237865 (2021-09-30T00:00:00Z), 239173 (2017-12-31T00:00:00Z), 232963 (2010-01-01T00:00:00Z), 239257 (2019-09-30T00:00:00Z), 236991 (2015-12-31T00:00:00Z), 238061 (2021-12-31T00:00:00Z), 242083 (2022-12-31T00:00:00Z), 242172 (2023-12-31T00:00:00Z)",None,None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Halle%20%28Saale%29.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Halle%20%28Saale%29%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Saxony-Anhalt%20HAL.svg,HAL,06108–06132,None,None,None,"Q911, Q1040, Q1289, Q3185, Q41329, Q45412, Q46325, Q47048, Q58178, Q83813",4023025-9,2911516,62638,1667005776,15002,None,Halle,Halle,Halle-sur-Saale,"Großstadt in Sachsen-Anhalt, Deutschland",city in the German state of Saxony-Anhalt,ville d'Allemagne en Saxe-Anhalt,https://de.wikipedia.org/wiki/Halle_(Saale),https://en.wikipedia.org/wiki/Halle_(Saale),https://fr.wikipedia.org/wiki/Halle-sur-Saale,Sachsen-Anhalt,kreisfreie_stadt
Q1055,"Q1221156, Q133442, Q1549591 (1787-01-01T00:00:00Z), Q15974307, Q200250, Q2264924, Q42744322, Q57318, Q707813 (1220-01-01T00:00:00Z), Q85636199","Q183 (1990-10-03T00:00:00Z), Q41304 (1918-01-01T00:00:00Z - 1933-01-01T00:00:00Z), Q43287 (1871-01-01T00:00:00Z - 1918-01-01T00:00:00Z), Q492430 (1811-01-01T00:00:00Z - 1814-05-30T00:00:00Z), Q55306 (1945-05-08T00:00:00Z - 1947-01-01T00:00:00Z), Q569998 (1949-04-08T00:00:00Z - 1949-05-23T00:00:00Z), Q693911 (1947-01-01T00:00:00Z - 1949-04-08T00:00:00Z), Q713750 (1949-05-23T00:00:00Z - 1990-10-02T00:00:00Z), Q7318 (1933-01-01T00:00:00Z - 1945-01-01T00:00:00Z)",755.09 (2017-12-31T00:00:00Z),None,Point(10.0 53.55),"1841179 (2018-12-31T00:00:00Z), 1841179 (2019-10-31T00:00:00Z), 1793823 (1970-05-27T00:00:00Z), 1758041 (2014-10-31T00:00:00Z), 1803752 (2014-12-31T00:00:00Z), 1707901 (1995-12-31T00:00:00Z), 1725500 (1940-01-01T00:00:00Z), 1830584 (2017-12-31T00:00:00Z), 1852478 (2021-09-30T00:00:00Z), 1592770 (1987-05-25T00:00:00Z), 302000 (1871-01-01T00:00:00Z), 1715392 (2000-01-01T00:00:00Z), 1717383 (1975-12-31T00:00:00Z), 412000 (1880-01-01T00:00:00Z), 1832346 (1961-06-06T00:00:00Z), 931035 (1910-01-01T00:00:00Z), 16000 (1430-01-01T00:00:00Z), 1026989 (1920-01-01T00:00:00Z), 705738 (1900-01-01T00:00:00Z), 1726363 (2001-12-31T00:00:00Z), 1645095 (1980-01-01T00:00:00Z), 1706696 (2011-05-09T00:00:00Z), 1605606 (1950-01-01T00:00:00Z), 1841179 (2019-09-30T00:00:00Z), 1652363 (1990-01-01T00:00:00Z), 1787408 (2015-12-31T00:00:00Z), 271000 (1867-01-01T00:00:00Z), 136956 (1840-01-01T00:00:00Z), 573000 (1890-01-01T00:00:00Z), 500 (0950-01-01T00:00:00Z), 1810438 (2016-12-31T00:00:00Z), 743860 (1903-01-01T00:00:00Z), 1746342 (2013-12-31T00:00:00Z), 1145124 (1930-01-01T00:00:00Z), 1853935 (2021-12-31T00:00:00Z), 1892122 (2022-12-31T00:00:00Z), 1910160 (2023-12-31T00:00:00Z)","Q1626, Q1627, Q1630, Q1632, Q1633, Q1635, Q1637",Q645967,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Hamburg.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Hamburg%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Locator%20map%20Hamburg%20in%20Germany.svg,HH,"27499, 20095–21149, 22041–22769",0810-01-01T00:00:00Z,None,None,"Q174, Q656, Q1085, Q1297, Q1731, Q1829, Q1899, Q1960, Q6506, Q8686, Q23482, Q35765, Q37100, Q160687, Q208151",4023118-5,2911298,62782,20833623,02000,020000000000,Hamburg,Hamburg,Hambourg,Stadt und Land der Bundesrepublik Deutschland,city and state in the North of Germany,ville et land (État) d'Allemagne,https://de.wikipedia.org/wiki/Hamburg,https://en.wikipedia.org/wiki/Hamburg,https://fr.wikipedia.org/wiki/Hambourg,Hamburg,kreisfreie_stadt
Q2880,"Q106517174 (2004-09-24T00:00:00Z), Q1549591, Q42744322, Q707813, Q85635630",Q7924,"226.43 (2016-01-01T00:00:00Z), 226.43 (2017-12-31T00:00:00Z), 226260000",None,Point(7.816666666 51.666666666),"179571 (2016-12-31T00:00:00Z), 178967 (2021-09-30T00:00:00Z), 179111 (2019-09-30T00:00:00Z), 179111 (2019-10-31T00:00:00Z), 179397 (2015-12-31T00:00:00Z), 172210 (1975-12-31T00:00:00Z), 179185 (2017-12-31T00:00:00Z), 179238 (2021-12-31T00:00:00Z), 180849 (2022-12-31T00:00:00Z), 180761 (2023-12-31T00:00:00Z)",None,None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20der%20Stadt%20Hamm.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Hamm%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/North%20rhine%20w%20HAM.svg,HAM,59001–59077,None,None,None,"Q6681, Q14808, Q22905, Q40194, Q47164, Q52842, Q154728, Q163966, Q166824, Q186702",4023168-9,3221111,62499,None,05915,059150000000,Hamm,Hamm,Hamm,"kreisfreie Großstadt im Reg.-Bez. Arnsberg in Nordrhein-Westfalen, Deutschland","city in North Rhine-Westphalia, Germany",ville d'Allemagne,https://de.wikipedia.org/wiki/Hamm,"https://en.wikipedia.org/wiki/Hamm,_North_Rhine-Westphalia",https://fr.wikipedia.org/wiki/Hamm,Nordrhein-Westfalen,kreisfreie_stadt
Q2966,"Q1180262 (1300-01-01T00:00:00Z - 1720-01-01T00:00:00Z), Q134626, Q1547289, Q1549591 (1946-01-01T00:00:00Z), Q2327515, Q42744322","Q186320 (1806-01-01T00:00:00Z - 1918-01-01T00:00:00Z), Q22880 (1156-01-01T00:00:00Z - 1803-01-01T00:00:00Z), Q251660 (1945-09-19T00:00:00Z - 1952-04-25T00:00:00Z), Q637238 (1803-01-01T00:00:00Z - 1806-01-01T00:00:00Z), Q690821 (1918-01-01T00:00:00Z - 1945-09-19T00:00:00Z), Q703265 (0843-01-01T00:00:00Z - 0939-01-01T00:00:00Z), Q8165 (1972-12-31T00:00:00Z), Q985 (1952-04-25T00:00:00Z - 1972-12-31T00:00:00Z)","108.83 (1979-01-01T00:00:00Z), 108.83 (2003-01-01T00:00:00Z), 108.84 (2002-01-01T00:00:00Z), 108.86 (1976-01-01T00:00:00Z), 108.87 (1977-01-01T00:00:00Z), 108.89 (2016-01-01T00:00:00Z), 108.89 (2017-12-31T00:00:00Z), 108.99 (1961-01-01T00:00:00Z)",None,Point(8.71 49.412222222),"140282 (1992-01-01T00:00:00Z), 138964 (1994-01-01T00:00:00Z), 141509 (2001-01-01T00:00:00Z), 146466 (2009-01-01T00:00:00Z), 139392 (1991-01-01T00:00:00Z), 149633 (2011-12-31T00:00:00Z), 128773 (1979-01-01T00:00:00Z), 129179 (1977-01-01T00:00:00Z), 144634 (2006-01-01T00:00:00Z), 133603 (1965-01-01T00:00:00Z), 131285 (1972-01-01T00:00:00Z), 129368 (1975-01-01T00:00:00Z), 129368 (1975-12-31T00:00:00Z), 133693 (1984-01-01T00:00:00Z), 142575 (2002-01-01T00:00:00Z), 152113 (2013-12-31T00:00:00Z), 139941 (1997-01-01T00:00:00Z), 134358 (1963-01-01T00:00:00Z), 133437 (1983-01-01T00:00:00Z), 130134 (1974-01-01T00:00:00Z), 147312 (2010-01-01T00:00:00Z), 134386 (1981-01-01T00:00:00Z), 129688 (1973-01-01T00:00:00Z), 133566 (1961-01-01T00:00:00Z), 139672 (1999-01-01T00:00:00Z), 128064 (1978-01-01T00:00:00Z), 133227 (1980-01-01T00:00:00Z), 150335 (2012-12-31T00:00:00Z), 142959 (2003-01-01T00:00:00Z), 134575 (1982-01-01T00:00:00Z), 145311 (2007-01-01T00:00:00Z), 138781 (1995-01-01T00:00:00Z), 130206 (1968-01-01T00:00:00Z), 134818 (1962-01-01T00:00:00Z), 159914 (2016-12-31T00:00:00Z), 129697 (1970-01-01T00:00:00Z), 132641 (1966-01-01T00:00:00Z), 127768 (1987-01-01T00:00:00Z), 143123 (2004-01-01T00:00:00Z), 130863 (1971-01-01T00:00:00Z), 129361 (1976-01-01T00:00:00Z), 136227 (1986-01-01T00:00:00Z), 139285 (1998-01-01T00:00:00Z), 133485 (1964-01-01T00:00:00Z), 140259 (2000-12-31T00:00:00Z), 139429 (1993-01-01T00:00:00Z), 136796 (1990-12-31T00:00:00Z), 134496 (1989-01-01T00:00:00Z), 154715 (2014-12-31T00:00:00Z), 131429 (1988-01-01T00:00:00Z), 154715 (2014-01-01T00:00:00Z), 130685 (1969-01-01T00:00:00Z), 142993 (2005-01-01T00:00:00Z), 145642 (2008-01-01T00:00:00Z), 134724 (1985-01-01T00:00:00Z), 160355 (2019-09-30T00:00:00Z), 130573 (1967-01-01T00:00:00Z), 138869 (1996-01-01T00:00:00Z), 160601 (2017-12-31T00:00:00Z), 158741 (2021-09-30T00:00:00Z), 159245 (2021-12-31T00:00:00Z), 162273 (2022-12-31T00:00:00Z), 162960 (2023-12-31T00:00:00Z)","Q198640, Q737353, Q801807, Q819747, Q1338701, Q1511692, Q1575167, Q1594011, Q1743286, Q1758623, Q1980045, Q2082104, Q2162273, Q2565660, Q2568221",Q68399641,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Heidelberg.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Heidelberg.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Baden-W%C3%BCrttemberg%20HD%20%28town%29.svg,HD,69001,None,None,None,"Q350, Q4970, Q6441, Q14835, Q19566, Q47265, Q75978, Q93347, Q147934, Q199889, Q207350",4023996-2,2907911,285864,240058050,08221,082210000000,Heidelberg,Heidelberg,Heidelberg,"Großstadt in Baden-Württemberg, Deutschland","large city in Baden-Württemberg, Germany","grande ville du Bade-Wurtemberg, Allemagne",https://de.wikipedia.org/wiki/Heidelberg,https://en.wikipedia.org/wiki/Heidelberg,https://fr.wikipedia.org/wiki/Heidelberg,Baden-Württemberg,kreisfreie_stadt
Q715,"Q134626, Q1549591 (1970-01-01T00:00:00Z), Q2327515, Q253030, Q42744322","Q2008967, Q8172","99.84 (1970-01-01T00:00:00Z), 99.85 (1961-01-01T00:00:00Z), 99.85 (1972-01-01T00:00:00Z), 99.86 (1976-01-01T00:00:00Z), 99.87 (1995-01-01T00:00:00Z), 99.88 (2000-01-01T00:00:00Z), 99.88 (2015-12-31T00:00:00Z), 99.89 (2017-12-31T00:00:00Z)",None,Point(9.217953 49.140428),"122879 (2010-01-01T00:00:00Z), 121556 (1996-01-01T00:00:00Z), 5500 (1399-01-01T00:00:00Z), 13687 (1852-01-01T00:00:00Z), 121613 (2005-01-01T00:00:00Z), 126458 (2021-09-30T00:00:00Z), 120705 (2003-01-01T00:00:00Z), 64643 (1950-01-01T00:00:00Z), 37331 (1917-01-01T00:00:00Z), 111699 (1977-01-01T00:00:00Z), 10703 (1830-01-01T00:00:00Z), 38104 (1916-01-01T00:00:00Z), 114733 (1971-01-01T00:00:00Z), 118122 (2013-12-31T00:00:00Z), 122253 (1994-01-01T00:00:00Z), 111330 (1978-01-01T00:00:00Z), 121320 (2004-01-01T00:00:00Z), 6168 (1501-01-01T00:00:00Z), 111426 (1979-01-01T00:00:00Z), 112411 (1976-01-01T00:00:00Z), 121384 (2006-01-01T00:00:00Z), 102007 (1962-01-01T00:00:00Z), 122396 (1993-01-01T00:00:00Z), 110800 (1983-01-01T00:00:00Z), 125960 (2019-09-30T00:00:00Z), 79458 (1956-01-01T00:00:00Z), 99257 (1961-01-01T00:00:00Z), 14029 (1858-01-01T00:00:00Z), 119305 (2000-01-01T00:00:00Z), 7200 (1818-01-01T00:00:00Z), 122567 (2015-12-31T00:00:00Z), 108044 (1967-01-01T00:00:00Z), 122415 (2009-01-01T00:00:00Z), 6000 (1618-01-01T00:00:00Z), 112279 (1988-01-01T00:00:00Z), 116716 (2011-01-01T00:00:00Z), 106607 (1965-01-01T00:00:00Z), 110970 (1987-01-01T00:00:00Z), 28038 (1885-01-01T00:00:00Z), 120012 (1998-01-01T00:00:00Z), 119526 (1999-01-01T00:00:00Z), 116045 (1972-01-01T00:00:00Z), 16400 (1864-01-01T00:00:00Z), 121627 (2007-01-01T00:00:00Z), 125960 (2018-12-31T00:00:00Z), 110666 (1984-01-01T00:00:00Z), 44012 (1919-01-01T00:00:00Z), 12377 (1849-01-01T00:00:00Z), 77569 (1939-01-01T00:00:00Z), 120683 (2002-01-01T00:00:00Z), 117427 (1991-01-01T00:00:00Z), 115924 (1974-01-01T00:00:00Z), 18955 (1871-01-01T00:00:00Z), 33461 (1895-01-01T00:00:00Z), 116931 (1973-01-01T00:00:00Z), 121052 (1992-01-01T00:00:00Z), 107882 (1966-01-01T00:00:00Z), 52745 (1946-01-01T00:00:00Z), 111745 (1981-01-01T00:00:00Z), 125113 (2017-12-31T00:00:00Z), 21200 (1875-01-01T00:00:00Z), 111276 (1982-01-01T00:00:00Z), 42688 (1910-01-01T00:00:00Z), 111938 (1980-01-01T00:00:00Z), 115843 (1990-01-01T00:00:00Z), 5692 (1803-01-01T00:00:00Z), 24446 (1880-01-01T00:00:00Z), 119841 (2014-01-01T00:00:00Z), 120163 (2001-01-01T00:00:00Z), 40004 (1905-01-01T00:00:00Z), 47474 (1945-01-01T00:00:00Z), 103933 (1963-01-01T00:00:00Z), 45520 (1925-01-01T00:00:00Z), 14333 (1861-01-01T00:00:00Z), 16700 (1867-01-01T00:00:00Z), 111713 (1986-01-01T00:00:00Z), 37891 (1900-01-01T00:00:00Z), 29941 (1890-01-01T00:00:00Z), 120987 (1997-01-01T00:00:00Z), 11311 (1840-01-01T00:00:00Z), 6077 (1769-01-01T00:00:00Z), 113251 (1969-01-01T00:00:00Z), 110843 (1968-01-01T00:00:00Z), 60308 (1933-01-01T00:00:00Z), 105313 (1964-01-01T00:00:00Z), 125084 (2012-12-31T00:00:00Z), 113177 (1975-01-01T00:00:00Z), 113177 (1975-12-31T00:00:00Z), 111338 (1985-01-01T00:00:00Z), 113725 (1970-01-01T00:00:00Z), 121509 (1995-01-01T00:00:00Z), 113955 (1989-01-01T00:00:00Z), 122098 (2008-01-01T00:00:00Z), 123771 (2016-12-31T00:00:00Z), 125613 (2021-12-31T00:00:00Z), 128334 (2022-12-31T00:00:00Z), 130093 (2023-12-31T00:00:00Z)","Q372165, Q875966, Q1019591, Q1166851, Q1241069, Q1973701, Q2302420",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Heilbronn.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Heilbronn.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Baden-W%C3%BCrttemberg%20HN%20%28town%29.svg,HN,74072–74081,0741-01-01T00:00:00Z,None,None,"Q4024, Q15760, Q68965, Q174019, Q200709, Q748078",4024025-3,3220740,62751,26769661,08121,081210000000,Heilbronn,Heilbronn,Heilbronn,"Großstadt in Baden-Württemberg, Deutschland",German city in the state of Baden-Württemberg,ville d'Allemagne en Bade-Württemberg,https://de.wikipedia.org/wiki/Heilbronn,https://en.wikipedia.org/wiki/Heilbronn,https://fr.wikipedia.org/wiki/Heilbronn_(ville),Baden-Württemberg,kreisfreie_stadt
Q2904,"Q1549591, Q42744322, Q85635630",Q7924,51.42 (2022-09-30T00:00:00Z),None,Point(7.21897 51.54258),"156374 (2019-09-30T00:00:00Z), 156940 (2021-09-30T00:00:00Z), 156774 (2016-12-31T00:00:00Z), 190561 (1975-12-31T00:00:00Z), 156490 (2017-12-31T00:00:00Z), 155851 (2015-12-31T00:00:00Z), 156621 (2021-12-31T00:00:00Z), 157368 (2022-12-31T00:00:00Z), 157896 (2023-12-31T00:00:00Z), 158240","Q15114696, Q20183677, Q23758642, Q25392878",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20der%20Stadt%20Herne.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Herne%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/North%20rhine%20w%20HER.svg,"HER, WAN",44601–44653,None,None,None,"Q3323, Q52845, Q216638, Q240858, Q484870, Q763171, Q950875",4024544-5,3221114,62396,None,05916,059160000000,Herne,Herne,Herne,"kreisfreie Großstadt im Reg.-Bez. Arnsberg in Nordrhein-Westfalen, Deutschland","town in North Rhine-Westphalia, Germany",ville d'Allemagne,https://de.wikipedia.org/wiki/Herne,"https://en.wikipedia.org/wiki/Herne,_North_Rhine-Westphalia",https://fr.wikipedia.org/wiki/Herne_(Allemagne),Nordrhein-Westfalen,kreisfreie_stadt
Q6938,"Q134626, Q253030, Q42744322, Q85631896",Q10554,"58.02 (2017-12-31T00:00:00Z), 58.03",None,Point(11.916666666 50.316666666),"54357 (1975-12-31T00:00:00Z), 45173 (2020-12-31T00:00:00Z), 44522 (2013-12-31T00:00:00Z), 44325 (2014-12-31T00:00:00Z), 41377 (1925-06-16T00:00:00Z), 50741 (2000-12-31T00:00:00Z), 45183 (2016-12-31T00:00:00Z), 45930 (2019-09-30T00:00:00Z), 45930 (2019-10-31T00:00:00Z), 45950 (2017-12-31T00:00:00Z), 44461 (2012-12-31T00:00:00Z), 51108 (1987-05-25T00:00:00Z), 52913 (1990-12-31T00:00:00Z), 61033 (1950-09-13T00:00:00Z), 44660 (2015-12-31T00:00:00Z), 56838 (1970-05-27T00:00:00Z), 45125 (2021-12-31T00:00:00Z), 46656 (2022-12-31T00:00:00Z), 46963 (2023-12-31T00:00:00Z)","Q661386, Q1622989, Q1773064, Q2497867, Q17353524, Q65239981",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Hof.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Hof%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Bavaria%20HO%20%28town%29.svg,HO,"95015, 95028, 95032, 95030",0400-01-01T00:00:00Z,None,None,"Q3952, Q52471, Q186237, Q193719, Q225451, Q622830",4072581-9,6556728,62589,28979768,09464,094640000000,Hof,Hof,Hof-sur-Saale,"kreisfreie Stadt in Bayern, Deutschland","town in Bavaria, Germany",ville de Bavière en Allemagne,https://de.wikipedia.org/wiki/Hof_(Saale),"https://en.wikipedia.org/wiki/Hof,_Bavaria",https://fr.wikipedia.org/wiki/Hof-sur-Saale,Bayern,kreisfreie_stadt
Q3004,"Q106517174 (2012-01-01T00:00:00Z), Q1187811 (1472-03-13T00:00:00Z - 1800-01-01T00:00:00Z), Q1549591 (1989-01-01T00:00:00Z), Q253030, Q42744322, Q85631896","Q10562, Q442925 (1808-10-01T00:00:00Z - 1810-10-31T00:00:00Z)","133.35 (2016-01-01T00:00:00Z), 133.35 (2017-12-31T00:00:00Z), 133.37 (1990-01-01T00:00:00Z), 133350000",None,Point(11.425 48.763055555),"135244 (2017-12-31T00:00:00Z), 96071 (1987-05-25T00:00:00Z), 88500 (1975-12-31T00:00:00Z), 40422 (1950-09-13T00:00:00Z), 137072 (2018-06-30T00:00:00Z), 126732 (2011-12-31T00:00:00Z), 26630 (1925-06-16T00:00:00Z), 133323 (2015-12-31T00:00:00Z), 85683 (1970-05-27T00:00:00Z), 115722 (2000-12-31T00:00:00Z), 132438 (2015-12-31T00:00:00Z), 133639 (2016-12-31T00:00:00Z), 105489 (1990-12-31T00:00:00Z), 127886 (2012-12-31T00:00:00Z), 4817 (1808-01-01T00:00:00Z), 136981 (2019-09-30T00:00:00Z), 129136 (2013-12-31T00:00:00Z), 131002 (2014-12-31T00:00:00Z), 138016 (2021-12-31T00:00:00Z), 141029 (2022-12-31T00:00:00Z), 142308 (2023-12-31T00:00:00Z)","Q1276692, Q1371810, Q1379138, Q1464291, Q1530065, Q1663258, Q1663259, Q2009793, Q27349799, Q27431368, Q27435464, Q27435467",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Ingolstadt.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Ingolstadt%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Bavaria%20IN.svg,IN,"85049, 85055, 85051, 85053, 85057",0806-01-01T00:00:00Z,1200-01-01T00:00:00Z,None,"Q649, Q13372, Q15899, Q92212, Q134494, Q147089, Q167394, Q173705, Q691685",4026991-7,3220833,62381,2110382406,09161,091610000000,Ingolstadt,Ingolstadt,Ingolstadt,"Großstadt an der Donau in Bayern, Deutschland","city in Bavaria, Germany",ville d'Allemagne,https://de.wikipedia.org/wiki/Ingolstadt,https://en.wikipedia.org/wiki/Ingolstadt,https://fr.wikipedia.org/wiki/Ingolstadt,Bayern,kreisfreie_stadt
Q3150,"Q106517174 (2004-09-24T00:00:00Z), Q1187811 (1558-01-01T00:00:00Z), Q1549591, Q253030, Q42744322, Q61747322","Q1205 (1990-10-03T00:00:00Z), Q2519299 (1850-01-01T00:00:00Z - 1922-01-01T00:00:00Z), Q48060 (1952-07-25T00:00:00Z - 1990-10-03T00:00:00Z), Q873634 (1920-05-01T00:00:00Z - 1952-07-25T00:00:00Z)",114.76 (2017-12-31T00:00:00Z),None,Point(11.586388888 50.927222222),"108207 (2014-12-31T00:00:00Z), 107679 (2013-12-31T00:00:00Z), 111407 (2019-09-30T00:00:00Z), 99893 (2000-12-31T00:00:00Z), 106915 (2012-12-31T00:00:00Z), 88130 (1970-12-31T00:00:00Z), 111099 (2017-12-31T00:00:00Z), 105463 (2011-12-31T00:00:00Z), 103718 (1980-12-31T00:00:00Z), 102518 (1990-12-31T00:00:00Z), 105129 (2010-12-31T00:00:00Z), 110502 (2021-12-31T00:00:00Z), 111191 (2022-12-31T00:00:00Z), 110791 (2023-12-31T00:00:00Z)","Q198791, Q245148, Q248933, Q337736, Q473054, Q1102507, Q1136224, Q1254378, Q1373384, Q1404342, Q1524920, Q1559614, Q1582836, Q1658990, Q1674784, Q1686788, Q1686794, Q1686795, Q1686796, Q1740275, Q1823392, Q1867060, Q1879618, Q1910942, Q1980852, Q2170286, Q2559439, Q110472700, Q110472750, Q110472797",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Jena.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Jena.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Thuringia%20J.svg,J,"07751, 07743, 07745, 07749, 07747",None,None,None,"Q2684, Q3126, Q36433, Q40104, Q205632, Q258981, Q484678, Q803984, Q1013654",4028557-1,2895042,62693,240090160,16053,None,Jena,Jena,Iéna,"kreisfreie Großstadt an der Saale in Thüringen, Deutschland","city in Thuringia, Germany",commune de Thuringe (Allemagne),https://de.wikipedia.org/wiki/Jena,https://en.wikipedia.org/wiki/Jena,https://fr.wikipedia.org/wiki/I%C3%A9na,Thüringen,kreisfreie_stadt
